,Country Name,World
0,,
1,0.0005102040816327147,0.04047285345562779
2,0.0005099439061704292,0.0703580772181609
3,0.0005096839959224386,0.07807999836365265
4,0.0005094243504839557,0.09492443913142612
5,0.0005091649694501932,0.08939253222586219
6,0.0005089058524172518,0.08525733039893457
7,0.0005086469989827869,0.06406753684177735
8,0.0005083884087442314,0.0793408054709901
9,0.000508130081300795,0.102992581972287
10,0.000507872016251909,0.09340874672783372
11,0.0005076142131978933,0.1046147746030186
12,0.0005073566717401778,0.1529448455553193
13,0.0005070993914806365,0.2200157726634746
14,0.0005068423720222537,0.1525911822968984
15,0.0005065856129686797,0.11389515120299132
16,0.0005063291139240089,0.08705003297162972
17,0.0005060728744938903,0.1309997181155822
18,0.0005058168942841945,0.1776338044838366
19,0.0005055611729019027,0.16145863421193374
20,0.00050530570995444,0.12755045321060465
21,0.0005050505050505638,0.03449274544773817
22,0.0005047955577990315,-0.01004632071975542
23,0.0005045408678103769,0.01983616783510178
24,0.0005042864346949116,0.036447332732145954
25,0.0005040322580645018,0.048110194488306446
26,0.0005037783375314575,0.18236421790977575
27,0.000503524672708977,0.1382360312652171
28,0.0005032712632109249,0.11733584903829031
29,0.0005030181086518315,0.04426551067927864
30,0.0005027652086475598,0.12805657088328748
31,0.0005025125628139726,0.04300240048922044
32,0.0005022601707684871,0.06929980159518045
33,0.0005020080321285203,0.01636901047955419
34,0.0005017561465128217,0.07940042918723011
35,0.0005015045135405849,0.11378314139724255
36,0.0005012531328321135,0.02232379950948138
37,0.0005010020040079333,-0.003661897240765599
38,0.0005007511266901243,-0.0025453710219806025
39,0.0005005005005005447,0.037965081335462836
40,0.0005002501250626068,0.03340230645369391
41,0.0004999999999999449,-0.00636823046635937
42,0.0004997501249375258,0.038553451594009136
43,0.0004995004995005381,0.12132306514851132
44,0.0004992511233150587,0.12697305574143902
45,0.0004990019960080527,0.08300799620956689
46,0.0004987531172069293,0.08372027361819612
47,0.0004985044865404298,0.1269831809318267
48,0.0004982561036372957,0.09885507136694982
49,0.0004980079681276006,-0.05169059529165054
50,0.0004977600796416404,0.09516565877893512
51,0.0004975124378110429,0.10898143240989433
52,0.0004972650422674363,0.022128590297258555
53,0.0004970178926442248,0.028072441890982347
54,0.0004967709885743687,0.027080139633109734
55,0.0004965243296921606,-0.056826163170279775
56,0.0004962779156327812,0.017110086305140326
57,0.0004960317460318553,0.06458313369498603
58,0.0004957858205254517,0.061533299844982015
59,0.0004955401387511937,0.014347725071783834
60,0.0004952947003467045,-0.03132868597784677
61,0.0004950495049504955,0.13183013545124256
